"";"sitio";"id_planta";"fruto";"fecha";"muestreo";"d1";"long";"pf_fr";"ps_fr";"pf_sem";"ps_sem";"d_sem";"l_sem";"p_36h_sem";"hilera";"planta";"d2";"diam_medio";"ps_cas"
"4188";"agua_amarga";"1_18";13;2023-03-24;4;28,9;36;14,707;10,321;NA;NA;NA;NA;5,559;NA;NA;NA;NA;NA
"4189";"agua_amarga";"1_18";14;2023-03-24;4;31,1;39,1;16,432;10,424;NA;NA;NA;NA;5,624;NA;NA;NA;NA;NA
"4190";"agua_amarga";"1_18";15;2023-03-24;4;30,6;39,6;17,04;12,369;NA;NA;NA;NA;5,985;NA;NA;NA;NA;NA
"4191";"agua_amarga";"2_11";1;2023-03-24;4;31,6;35,1;17,588;NA;6,495;5,1674;NA;NA;NA;NA;NA;NA;NA;NA
"4192";"agua_amarga";"2_11";2;2023-03-24;4;33,8;36,9;20,845;NA;7,68;NA;28;34,4;NA;NA;NA;NA;NA;NA
"4193";"agua_amarga";"2_11";3;2023-03-24;4;31,3;34,3;16,536;NA;6,087;NA;25,1;27,6;NA;NA;NA;NA;NA;NA
"4194";"agua_amarga";"2_11";4;2023-03-24;4;33,9;36,2;20,247;NA;5,43;NA;23,8;25,9;NA;NA;NA;NA;NA;NA
"4195";"agua_amarga";"2_11";5;2023-03-24;4;29,6;32,7;15,42;NA;6,266;NA;25,5;29,7;NA;NA;NA;NA;NA;NA
"4196";"agua_amarga";"2_11";6;2023-03-24;4;31,6;35;NA;NA;5,692;NA;26,9;29,1;NA;NA;NA;NA;NA;NA
"4197";"agua_amarga";"2_11";7;2023-03-24;4;30,7;36,5;15,576;NA;5;NA;25;26,9;NA;NA;NA;NA;NA;NA
"4198";"agua_amarga";"2_11";8;2023-03-24;4;31,1;37;15,903;NA;6,189;NA;28,2;29,2;NA;NA;NA;NA;NA;NA
"4199";"agua_amarga";"2_11";9;2023-03-24;4;30,6;32,8;15,866;NA;6,182;NA;23;29,9;NA;NA;NA;NA;NA;NA
"4200";"agua_amarga";"2_11";10;2023-03-24;4;33,5;38,9;19,619;NA;6,394;NA;25,4;26,9;NA;NA;NA;NA;NA;NA
"4201";"agua_amarga";"2_11";11;2023-03-24;4;30,8;37,3;17,174;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4202";"agua_amarga";"2_11";12;2023-03-24;4;32,3;35,9;18,782;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4203";"agua_amarga";"2_11";13;2023-03-24;4;31,4;34,7;16,175;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4204";"agua_amarga";"2_11";14;2023-03-24;4;30,3;36;17,792;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4205";"agua_amarga";"2_11";15;2023-03-24;4;31;35;17,029;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4206";"agua_amarga";"3_11";1;2023-03-24;4;33,7;38;19,038;NA;6,6;NA;27,1;30,8;NA;NA;NA;NA;NA;NA
"4207";"agua_amarga";"3_11";2;2023-03-24;4;34,3;39,7;20,605;NA;7,62;NA;NA;28,5;NA;NA;NA;NA;NA;NA
"4208";"agua_amarga";"3_11";3;2023-03-24;4;32,3;39,5;20,061;NA;7,61;NA;28,8;31;NA;NA;NA;NA;NA;NA
"4209";"agua_amarga";"3_11";4;2023-03-24;4;32,2;39,3;18,697;NA;6,592;NA;25,3;29;NA;NA;NA;NA;NA;NA
"4210";"agua_amarga";"3_11";5;2023-03-24;4;29,5;39,8;8,81;NA;3,338;NA;19,7;21,8;NA;NA;NA;NA;NA;NA
"4211";"agua_amarga";"3_11";6;2023-03-24;4;31,2;38,7;17,67;NA;4,24;NA;27,2;27,3;NA;NA;NA;NA;NA;NA
"4212";"agua_amarga";"3_11";7;2023-03-24;4;30,4;38;18,186;NA;6,701;NA;27,4;28,8;NA;NA;NA;NA;NA;NA
"4213";"agua_amarga";"3_11";8;2023-03-24;4;29,9;34,9;14,829;NA;5,68;NA;22,8;25,5;NA;NA;NA;NA;NA;NA
"4214";"agua_amarga";"3_11";9;2023-03-24;4;33,4;31,3;16,382;NA;6,471;NA;27;29,7;NA;NA;NA;NA;NA;NA
"4215";"agua_amarga";"3_11";10;2023-03-24;4;36,2;37,9;18,697;NA;5,953;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4216";"agua_amarga";"3_11";11;2023-03-24;4;32,4;35,5;16,804;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4217";"agua_amarga";"3_11";12;2023-03-24;4;33,6;38,2;18,022;NA;6,559;NA;27;26,7;NA;NA;NA;NA;NA;NA
"4218";"agua_amarga";"3_11";13;2023-03-24;4;33,6;38,1;18,005;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4219";"agua_amarga";"3_11";14;2023-03-24;4;34,9;38,6;17,281;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4220";"agua_amarga";"3_11";15;2023-03-24;4;32,3;37,7;16,315;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4221";"agua_amarga";"5_8";1;2023-03-24;4;32,6;34,7;14,84;10,116;NA;5,07553333333333;27,1;27,9;5,297;NA;NA;NA;NA;NA
"4222";"agua_amarga";"5_8";2;2023-03-24;4;29,5;34;15,1;9,448;NA;NA;24;25,9;4,7;NA;NA;NA;NA;NA
"4223";"agua_amarga";"5_8";3;2023-03-24;4;32,6;37,4;16,865;10,414;NA;NA;26,8;29,6;5,702;NA;NA;NA;NA;NA
"4224";"agua_amarga";"5_8";4;2023-03-24;4;32,2;37,5;18,216;11,391;NA;NA;25,7;29,1;5,94;NA;NA;NA;NA;NA
"4225";"agua_amarga";"5_8";5;2023-03-24;4;31,1;34,2;15,32;9,969;NA;NA;25,1;26,5;5,25;NA;NA;NA;NA;NA
"4226";"agua_amarga";"5_8";6;2023-03-24;4;30,8;39,5;18,124;11,991;NA;NA;26,8;30,1;6,442;NA;NA;NA;NA;NA
"4227";"agua_amarga";"5_8";7;2023-03-24;4;31,9;35,7;18,31;11,681;NA;NA;25,5;28,5;5,979;NA;NA;NA;NA;NA
"4228";"agua_amarga";"5_8";8;2023-03-24;4;32,6;39;14,373;10,737;NA;NA;25,1;30,8;6,164;NA;NA;NA;NA;NA
"4229";"agua_amarga";"5_8";9;2023-03-24;4;31,5;36,5;17,391;11,45;NA;NA;25,4;29,8;5,81;NA;NA;NA;NA;NA
"4230";"agua_amarga";"5_8";10;2023-03-24;4;29,5;38,5;14,23;8,942;NA;NA;23,7;28,4;4,39;NA;NA;NA;NA;NA
"4231";"agua_amarga";"5_8";11;2023-03-24;4;32,7;36;14,667;10,421;NA;NA;27,7;30,6;5,967;NA;NA;NA;NA;NA
"4232";"agua_amarga";"5_8";12;2023-03-24;4;32;38,2;19,2;12,182;NA;NA;25,5;32,7;6,812;NA;NA;NA;NA;NA
"4233";"agua_amarga";"5_8";13;2023-03-24;4;30;36;15,909;9,967;NA;NA;27,1;28,6;5,3;NA;NA;NA;NA;NA
"4234";"agua_amarga";"5_8";14;2023-03-24;4;30,5;36,1;14,38;9,359;NA;NA;24,8;28;5,068;NA;NA;NA;NA;NA
"4235";"agua_amarga";"5_8";15;2023-03-24;4;29,3;35,3;13,614;8,32;NA;NA;22,1;25,8;4,039;NA;NA;NA;NA;NA
"4236";"agua_amarga";"5_12";1;2023-03-24;4;32,1;36,5;19,248;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4237";"agua_amarga";"5_12";2;2023-03-24;4;30,4;38,5;17,406;NA;6,569;NA;25,5;24,6;NA;NA;NA;NA;NA;NA
"4238";"agua_amarga";"5_12";3;2023-03-24;4;34,2;37,9;21,736;NA;6,948;NA;21,8;29,4;NA;NA;NA;NA;NA;NA
"4239";"agua_amarga";"5_12";4;2023-03-24;4;32;38,6;18,788;NA;6,657;NA;27,7;29;NA;NA;NA;NA;NA;NA
"4240";"agua_amarga";"5_12";5;2023-03-24;4;33,9;37,9;18,678;NA;7,714;NA;25,8;29;NA;NA;NA;NA;NA;NA
"4241";"agua_amarga";"5_12";6;2023-03-24;4;32,2;36,8;20,411;NA;7,042;NA;25,9;30,7;NA;NA;NA;NA;NA;NA
"4242";"agua_amarga";"5_12";7;2023-03-24;4;32,8;36,4;19,493;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4243";"agua_amarga";"5_12";8;2023-03-24;4;32,8;36,8;20,38;NA;7,037;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4244";"agua_amarga";"5_12";9;2023-03-24;4;32,8;37;20,3;NA;7,438;NA;24,4;29,9;NA;NA;NA;NA;NA;NA
"4245";"agua_amarga";"5_12";10;2023-03-24;4;32,5;38,1;19,413;NA;6,122;NA;24,7;30,6;NA;NA;NA;NA;NA;NA
"4246";"agua_amarga";"5_12";11;2023-03-24;4;33,4;36,8;19,233;NA;7,352;NA;26;30,2;NA;NA;NA;NA;NA;NA
"4247";"agua_amarga";"5_12";12;2023-03-24;4;32,1;37,2;18,782;NA;7,435;NA;28;29,7;NA;NA;NA;NA;NA;NA
"4248";"agua_amarga";"5_12";13;2023-03-24;4;36,1;41,3;23,019;NA;9,501;NA;25,7;30,9;NA;NA;NA;NA;NA;NA
"4249";"agua_amarga";"5_12";14;2023-03-24;4;32,3;37,6;19,696;NA;6,12;NA;23,7;29,9;NA;NA;NA;NA;NA;NA
"4250";"agua_amarga";"5_12";15;2023-03-24;4;31,3;33,8;15,899;NA;6,394;NA;25,4;26,9;NA;NA;NA;NA;NA;NA
"4251";"agua_amarga";"6_8";1;2023-03-24;4;33,1;37;19,222;NA;7,473;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4252";"agua_amarga";"6_8";2;2023-03-24;4;33;35,6;19,632;NA;6,664;NA;27,4;30,2;NA;NA;NA;NA;NA;NA
"4253";"agua_amarga";"6_8";3;2023-03-24;4;33,5;39;19,374;NA;6,794;NA;27,2;30,6;NA;NA;NA;NA;NA;NA
"4254";"agua_amarga";"6_8";4;2023-03-24;4;33,5;35,5;19,105;NA;6,845;NA;28,1;29,4;NA;NA;NA;NA;NA;NA
"4255";"agua_amarga";"6_8";5;2023-03-24;4;30,9;36,1;16,487;NA;6,026;NA;24,4;28,8;NA;NA;NA;NA;NA;NA
"4256";"agua_amarga";"6_8";6;2023-03-24;4;30,8;37,7;16,989;NA;6,336;NA;24,4;28,9;NA;NA;NA;NA;NA;NA
"4257";"agua_amarga";"6_8";7;2023-03-24;4;32,7;40,9;17,574;NA;7,384;NA;27,6;32;NA;NA;NA;NA;NA;NA
"4258";"agua_amarga";"6_8";8;2023-03-24;4;33,2;38,1;19,836;NA;6,11;NA;26,9;NA;NA;NA;NA;NA;NA;NA
"4259";"agua_amarga";"6_8";9;2023-03-24;4;34,7;39,5;21,009;NA;7,315;NA;29,2;29,6;NA;NA;NA;NA;NA;NA
"4260";"agua_amarga";"6_8";10;2023-03-24;4;31,7;39,1;18,488;NA;6,42;NA;26;29,6;NA;NA;NA;NA;NA;NA
"4261";"agua_amarga";"6_8";11;2023-03-24;4;29,9;37,4;11,3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4262";"agua_amarga";"6_8";12;2023-03-24;4;30,6;36,8;16,667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4263";"agua_amarga";"6_8";13;2023-03-24;4;31,8;38,6;17,805;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4264";"agua_amarga";"6_8";14;2023-03-24;4;33,6;37,5;19,158;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4265";"agua_amarga";"6_8";15;2023-03-24;4;33,9;41;21,089;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4266";"agua_amarga";"7_14";1;2023-03-24;4;32,5;37;19,414;12,041;NA;5,01053333333333;25,18;28,7;6,536;NA;NA;NA;NA;NA
"4267";"agua_amarga";"7_14";2;2023-03-24;4;34,1;38,6;20,208;12,472;NA;NA;27;30,6;5,57;NA;NA;NA;NA;NA
"4268";"agua_amarga";"7_14";3;2023-03-24;4;31,6;35;17,592;10,445;NA;NA;24,5;29,6;3,812;NA;NA;NA;NA;NA
"4269";"agua_amarga";"7_14";4;2023-03-24;4;29,9;33,7;13,936;8,139;NA;NA;22,8;26,3;4,913;NA;NA;NA;NA;NA
"4270";"agua_amarga";"7_14";5;2023-03-24;4;32,1;35,8;16,039;10;NA;NA;24,9;28,7;5,112;NA;NA;NA;NA;NA
"4271";"agua_amarga";"7_14";6;2023-03-24;4;30;37,6;16,95;9,729;NA;NA;22,8;28,7;5,4;NA;NA;NA;NA;NA
"4272";"agua_amarga";"7_14";7;2023-03-24;4;33,5;38,2;19,981;11,397;NA;NA;27,7;29,3;5,814;NA;NA;NA;NA;NA
"4273";"agua_amarga";"7_14";8;2023-03-24;4;32,5;35,8;18;10,79;NA;NA;25,7;26;5,898;NA;NA;NA;NA;NA
"4274";"agua_amarga";"7_14";9;2023-03-24;4;33,7;36,7;20,343;12;NA;NA;28,1;27,9;5,192;NA;NA;NA;NA;NA
"4275";"agua_amarga";"7_14";10;2023-03-24;4;32,4;35,7;18,078;10,134;NA;NA;26,3;28,7;6,822;NA;NA;NA;NA;NA
"4276";"agua_amarga";"7_14";11;2023-03-24;4;34,3;38,7;21,769;12,512;NA;NA;27,7;30,1;6,015;NA;NA;NA;NA;NA
"4277";"agua_amarga";"7_14";12;2023-03-24;4;32,2;35,5;15,677;8,7;NA;NA;23;27,1;4,041;NA;NA;NA;NA;NA
"4278";"agua_amarga";"7_14";13;2023-03-24;4;34,5;36,9;21,426;12,815;NA;NA;27,5;28,5;5,789;NA;NA;NA;NA;NA
"4279";"agua_amarga";"7_14";14;2023-03-24;4;30,9;34,9;16,992;9,234;NA;NA;25,8;26,6;4,362;NA;NA;NA;NA;NA
"4280";"agua_amarga";"7_14";15;2023-03-24;4;31,9;36,4;17,548;10,505;NA;NA;27,4;29,3;5,619;NA;NA;NA;NA;NA
"4281";"agua_amarga";"1_6";1;2023-03-24;4;31,6;38,4;18,155;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4282";"agua_amarga";"1_6";2;2023-03-24;4;32,9;38,1;19,984;NA;7,487;NA;24,4;29,4;NA;NA;NA;NA;NA;NA
"4283";"agua_amarga";"1_6";3;2023-03-24;4;34,5;36,5;23,455;NA;7,016;NA;28,9;30,4;NA;NA;NA;NA;NA;NA
"4284";"agua_amarga";"1_6";4;2023-03-24;4;31;36,6;15,979;NA;5,603;NA;25,1;27,1;NA;NA;NA;NA;NA;NA
"4285";"agua_amarga";"1_6";5;2023-03-24;4;32,7;38,1;18,925;NA;7,195;NA;25,6;31;NA;NA;NA;NA;NA;NA
"4286";"agua_amarga";"1_6";6;2023-03-24;4;28,6;36,3;14,39;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4287";"agua_amarga";"1_6";7;2023-03-24;4;32;36,9;18,431;NA;6,279;NA;25,3;26,6;NA;NA;NA;NA;NA;NA
"4288";"agua_amarga";"1_6";8;2023-03-24;4;31,3;40,9;19,415;NA;6,779;NA;25;29,7;NA;NA;NA;NA;NA;NA
"4289";"agua_amarga";"1_6";9;2023-03-24;4;30,3;37,2;17,553;NA;5,642;NA;23;29,9;NA;NA;NA;NA;NA;NA
"4290";"agua_amarga";"1_6";10;2023-03-24;4;31,6;39,4;19,037;NA;7,294;NA;24,4;31,7;NA;NA;NA;NA;NA;NA
"4291";"agua_amarga";"1_6";11;2023-03-24;4;32,1;38,3;18,298;NA;5,494;NA;24,4;28,5;NA;NA;NA;NA;NA;NA
"4292";"agua_amarga";"1_6";12;2023-03-24;4;30,8;36,3;17,911;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4293";"agua_amarga";"1_6";13;2023-03-24;4;30,5;39,3;17,689;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4294";"agua_amarga";"1_6";14;2023-03-24;4;31,8;34,6;17,682;NA;5,695;NA;23,7;28,9;NA;NA;NA;NA;NA;NA
"4295";"agua_amarga";"1_6";15;2023-03-24;4;32,4;38;19,052;NA;6,283;NA;26,7;31;NA;NA;NA;NA;NA;NA
"4296";"agua_amarga";"1_9";1;2023-03-24;4;33,7;40,5;20,238;14,327;NA;4,77413333333333;27,8;31,5;6,505;NA;NA;NA;NA;NA
"4297";"agua_amarga";"1_9";2;2023-03-24;4;33,1;39,2;21,073;11,861;NA;NA;24,5;27,5;5,965;NA;NA;NA;NA;NA
"4298";"agua_amarga";"1_9";3;2023-03-24;4;31,8;36,7;18,662;11,442;NA;NA;26,8;29,5;5,442;NA;NA;NA;NA;NA
"4299";"agua_amarga";"1_9";4;2023-03-24;4;31,4;35,2;18,925;11,611;NA;NA;26,3;31,1;5,624;NA;NA;NA;NA;NA
"4300";"agua_amarga";"1_9";5;2023-03-24;4;34;37,9;21,654;13,74;NA;NA;26,5;28,2;6,2;NA;NA;NA;NA;NA
"4301";"agua_amarga";"1_9";6;2023-03-24;4;33,6;35;20,151;13,142;NA;NA;28,1;28,9;6,11;NA;NA;NA;NA;NA
"4302";"agua_amarga";"1_9";7;2023-03-24;4;33,7;37;20,648;11,281;NA;NA;26,2;28,8;5,88;NA;NA;NA;NA;NA
"4303";"agua_amarga";"1_9";8;2023-03-24;4;31,8;36,4;18,297;11,713;NA;NA;26,4;26,2;6,08;NA;NA;NA;NA;NA
"4304";"agua_amarga";"1_9";9;2023-03-24;4;33,4;35;19,958;12,864;NA;NA;27,2;29,1;6,389;NA;NA;NA;NA;NA
"4305";"agua_amarga";"1_9";10;2023-03-24;4;31,6;36,2;17,842;9,491;NA;NA;24,2;27,9;4,812;NA;NA;NA;NA;NA
"4306";"agua_amarga";"1_9";11;2023-03-24;4;32,9;38,1;19,148;10,54;NA;NA;26,1;28,1;5,305;NA;NA;NA;NA;NA
"4307";"agua_amarga";"1_9";12;2023-03-24;4;33,1;41;21,382;12,337;NA;NA;24,7;30,5;6,123;NA;NA;NA;NA;NA
"4308";"agua_amarga";"1_9";13;2023-03-24;4;32,8;37,6;20,253;11,208;NA;NA;25,5;29,6;6,56;NA;NA;NA;NA;NA
"4309";"agua_amarga";"1_9";14;2023-03-24;4;33,6;40,3;19,753;11,737;NA;NA;25,5;31,1;5,741;NA;NA;NA;NA;NA
"4310";"agua_amarga";"1_9";15;2023-03-24;4;34;39,4;21,644;13,53;NA;NA;28,1;31,1;6,581;NA;NA;NA;NA;NA
"4311";"agua_amarga";"2_16";1;2023-03-24;4;32,3;38,3;16,771;10,533;NA;4,97033333333333;26,1;28,1;5,583;NA;NA;NA;NA;NA
"4312";"agua_amarga";"2_16";2;2023-03-24;4;28,4;34,8;14,24;7,577;NA;NA;21,3;26,6;3,997;NA;NA;NA;NA;NA
"4313";"agua_amarga";"2_16";3;2023-03-24;4;31,7;35;17,908;10,212;NA;NA;25,9;27,9;5,371;NA;NA;NA;NA;NA
"4314";"agua_amarga";"2_16";4;2023-03-24;4;33;38,2;18,646;10,261;NA;NA;27,2;28,7;5,602;NA;NA;NA;NA;NA
"4315";"agua_amarga";"2_16";5;2023-03-24;4;34,3;37,5;19,694;11,161;NA;NA;27,9;30,2;6,12;NA;NA;NA;NA;NA
"4316";"agua_amarga";"2_16";6;2023-03-24;4;29,2;36,6;14,359;7,969;NA;NA;23;28;4,298;NA;NA;NA;NA;NA
"4317";"agua_amarga";"2_16";7;2023-03-24;4;33;36,9;20,494;11,869;NA;NA;28,9;29,8;6,306;NA;NA;NA;NA;NA
"4318";"agua_amarga";"2_16";8;2023-03-24;4;33,4;38,4;19,763;11,359;NA;NA;26,9;30,1;6,078;NA;NA;NA;NA;NA
"4319";"agua_amarga";"2_16";9;2023-03-24;4;30,2;36,6;16,153;8,831;NA;NA;24,1;27,4;4,8;NA;NA;NA;NA;NA
"4320";"agua_amarga";"2_16";10;2023-03-24;4;33,8;37,1;18,219;10,639;NA;NA;28,1;28,1;5,801;NA;NA;NA;NA;NA
"4321";"agua_amarga";"2_16";11;2023-03-24;4;31,2;36,5;17,123;9,556;NA;NA;24,9;28,6;5,12;NA;NA;NA;NA;NA
"4322";"agua_amarga";"2_16";12;2023-03-24;4;31,6;35,6;17,552;10,178;NA;NA;26,5;27,4;5,51;NA;NA;NA;NA;NA
"4323";"agua_amarga";"2_16";13;2023-03-24;4;30,3;35,1;14,053;8,232;NA;NA;23,4;27,6;4,337;NA;NA;NA;NA;NA
"4324";"agua_amarga";"2_16";14;2023-03-24;4;33,1;37,6;19,904;12,086;NA;NA;26,1;30,3;6,449;NA;NA;NA;NA;NA
"4325";"agua_amarga";"2_16";15;2023-03-24;4;31,9;37,9;17,771;10,527;NA;NA;25,3;27,7;5,443;NA;NA;NA;NA;NA
"4326";"agua_amarga";"3_7";1;2023-03-24;4;32,8;37,1;20,515;NA;7,5;NA;26,1;30,4;NA;NA;NA;NA;NA;NA
"4327";"agua_amarga";"3_7";2;2023-03-24;4;30,5;35,9;17,077;NA;6;NA;25,3;29,3;NA;NA;NA;NA;NA;NA
"4328";"agua_amarga";"3_7";3;2023-03-24;4;33,7;35;19,29;NA;7,3;NA;28,4;28,5;NA;NA;NA;NA;NA;NA
"4329";"agua_amarga";"3_7";4;2023-03-24;4;1,5;37,1;19,52;NA;6,7;NA;25,8;30,1;NA;NA;NA;NA;NA;NA
"4330";"agua_amarga";"3_7";5;2023-03-24;4;31,5;34,9;14,667;NA;6;NA;25,5;28;NA;NA;NA;NA;NA;NA
"4331";"agua_amarga";"3_7";6;2023-03-24;4;34;39,7;21,719;NA;5,2;NA;25,8;28,4;NA;NA;NA;NA;NA;NA
"4332";"agua_amarga";"3_7";7;2023-03-24;4;33;36,3;19,608;NA;7,7;NA;28,6;30,5;NA;NA;NA;NA;NA;NA
"4333";"agua_amarga";"3_7";8;2023-03-24;4;33,1;39,3;19,293;NA;7,7;NA;26,5;30,8;NA;NA;NA;NA;NA;NA
"4334";"agua_amarga";"3_7";9;2023-03-24;4;32;36,2;17,094;NA;6,8;NA;26,7;30,4;NA;NA;NA;NA;NA;NA
"4335";"agua_amarga";"3_7";10;2023-03-24;4;32,6;37,1;20,443;NA;5,7;NA;27,9;30,2;NA;NA;NA;NA;NA;NA
"4336";"agua_amarga";"3_7";11;2023-03-24;4;31,4;34,4;17,448;NA;7,5;NA;22,6;32,5;NA;NA;NA;NA;NA;NA
"4337";"agua_amarga";"3_7";12;2023-03-24;4;29,7;37,3;14,38;NA;5,872;NA;24,4;28,1;NA;NA;NA;NA;NA;NA
"4338";"agua_amarga";"3_7";13;2023-03-24;4;33,9;36,1;20,783;NA;5,7;NA;29,4;28,4;NA;NA;NA;NA;NA;NA
"4339";"agua_amarga";"3_7";14;2023-03-24;4;33,9;38,7;20,253;NA;7;NA;26,9;30,3;NA;NA;NA;NA;NA;NA
"4340";"agua_amarga";"3_7";15;2023-03-24;4;31,3;35,4;16,688;NA;7,425;NA;26,9;29,2;NA;NA;NA;NA;NA;NA
"4341";"santa_florentina";"sf_1";1;2023-02-07;1;47,87;51,13;62,343;NA;3,032;3,032;NA;NA;NA;NA;NA;NA;NA;NA
"4342";"santa_florentina";"sf_1";2;2023-02-07;1;49,79;51,97;62,343;NA;3,032;3,032;NA;NA;NA;NA;NA;NA;NA;NA
"4343";"santa_florentina";"sf_1";3;2023-02-07;1;46,31;49,35;62,343;NA;3,032;3,032;NA;NA;NA;NA;NA;NA;NA;NA
"4344";"santa_florentina";"sf_1";4;2023-02-07;1;46,76;56,93;62,343;NA;3,032;3,032;NA;NA;NA;NA;NA;NA;NA;NA
"4345";"santa_florentina";"sf_1";5;2023-02-07;1;50,15;54,61;62,343;NA;3,032;3,032;NA;NA;NA;NA;NA;NA;NA;NA
"4346";"santa_florentina";"sf_1";6;2023-02-07;1;48,63;55,53;62,343;NA;3,032;3,032;NA;NA;NA;NA;NA;NA;NA;NA
"4347";"santa_florentina";"sf_1";7;2023-02-07;1;44,35;48,87;62,343;NA;3,032;3,032;NA;NA;NA;NA;NA;NA;NA;NA
"4348";"santa_florentina";"sf_1";8;2023-02-07;1;47,7;52,81;62,343;NA;3,032;3,032;NA;NA;NA;NA;NA;NA;NA;NA
"4349";"santa_florentina";"sf_1";9;2023-02-07;1;48,1;50,97;62,343;NA;3,032;3,032;NA;NA;NA;NA;NA;NA;NA;NA
"4350";"santa_florentina";"sf_1";10;2023-02-07;1;47,4;52,79;62,343;NA;3,032;3,032;NA;NA;NA;NA;NA;NA;NA;NA
"4351";"santa_florentina";"sf_2";1;2023-02-07;1;45,39;52,25;54,381;NA;1,925;1,925;NA;NA;NA;NA;NA;NA;NA;NA
"4352";"santa_florentina";"sf_2";2;2023-02-07;1;45,65;50,38;54,381;NA;1,925;1,925;NA;NA;NA;NA;NA;NA;NA;NA
"4353";"santa_florentina";"sf_2";3;2023-02-07;1;44,4;48,05;54,381;NA;1,925;1,925;NA;NA;NA;NA;NA;NA;NA;NA
"4354";"santa_florentina";"sf_2";4;2023-02-07;1;47,32;51,97;54,381;NA;1,925;1,925;NA;NA;NA;NA;NA;NA;NA;NA
"4355";"santa_florentina";"sf_2";5;2023-02-07;1;41,87;48,97;54,381;NA;1,925;1,925;NA;NA;NA;NA;NA;NA;NA;NA
"4356";"santa_florentina";"sf_2";6;2023-02-07;1;44,66;50,86;54,381;NA;1,925;1,925;NA;NA;NA;NA;NA;NA;NA;NA
"4357";"santa_florentina";"sf_2";7;2023-02-07;1;40,97;53;54,381;NA;1,925;1,925;NA;NA;NA;NA;NA;NA;NA;NA
"4358";"santa_florentina";"sf_2";8;2023-02-07;1;43,14;50,06;54,381;NA;1,925;1,925;NA;NA;NA;NA;NA;NA;NA;NA
"4359";"santa_florentina";"sf_2";9;2023-02-07;1;46,48;51,74;54,381;NA;1,925;1,925;NA;NA;NA;NA;NA;NA;NA;NA
"4360";"santa_florentina";"sf_2";10;2023-02-07;1;44,97;49,58;54,381;NA;1,925;1,925;NA;NA;NA;NA;NA;NA;NA;NA
"4361";"santa_florentina";"sf_3";1;2023-02-07;1;47,76;54,71;69,339;NA;3,21;3,21;NA;NA;NA;NA;NA;NA;NA;NA
"4362";"santa_florentina";"sf_3";2;2023-02-07;1;46,84;56,79;69,339;NA;3,21;3,21;NA;NA;NA;NA;NA;NA;NA;NA
"4363";"santa_florentina";"sf_3";3;2023-02-07;1;48,74;51,76;69,339;NA;3,21;3,21;NA;NA;NA;NA;NA;NA;NA;NA
"4364";"santa_florentina";"sf_3";4;2023-02-07;1;51,64;57,75;69,339;NA;3,21;3,21;NA;NA;NA;NA;NA;NA;NA;NA
"4365";"santa_florentina";"sf_3";5;2023-02-07;1;51,07;56,65;69,339;NA;3,21;3,21;NA;NA;NA;NA;NA;NA;NA;NA
"4366";"santa_florentina";"sf_3";6;2023-02-07;1;51,12;55,03;69,339;NA;3,21;3,21;NA;NA;NA;NA;NA;NA;NA;NA
"4367";"santa_florentina";"sf_3";7;2023-02-07;1;49,31;60,14;69,339;NA;3,21;3,21;NA;NA;NA;NA;NA;NA;NA;NA
"4368";"santa_florentina";"sf_3";8;2023-02-07;1;50,24;58,49;69,339;NA;3,21;3,21;NA;NA;NA;NA;NA;NA;NA;NA
"4369";"santa_florentina";"sf_3";9;2023-02-07;1;52,91;59,21;69,339;NA;3,21;3,21;NA;NA;NA;NA;NA;NA;NA;NA
"4370";"santa_florentina";"sf_4";10;2023-02-07;1;43,22;53,07;69,339;NA;3,21;3,21;NA;NA;NA;NA;NA;NA;NA;NA
"4371";"santa_florentina";"sf_4";1;2023-02-07;1;44,03;51,29;49,053;NA;2,095;2,095;NA;NA;NA;NA;NA;NA;NA;NA
